DATETIME_LOCAL,LOCAL_SITE_NAME,Bromine PM2.5 LC,Carbon monoxide,Cesium PM2.5 LC,Lead PM2.5 LC,Nitrogen dioxide (NO2),Outdoor Temperature,Ozone,PM2.5 - Local Conditions,Relative Humidity ,Strontium PM2.5 LC,Ozone_Lag1,Carbon monoxide_Lag1,Nitrogen dioxide (NO2)_Lag1,Hour,DayOfWeek,Site_ID,Sr_Cs_Ratio,Pb_Br_Ratio,Anomaly_Signal,Safety_Status
2023-01-19 05:00:00+00:00,RIVER TERRACE,,,,,25.1,,0.008,9.5,,,0.022,,20.7,5,3,4,,,1,NORMAL
2023-01-20 05:00:00+00:00,RIVER TERRACE,,,,,16.8,,0.021,3.1,,,0.008,,25.1,5,4,4,,,1,NORMAL
2023-01-21 05:00:00+00:00,RIVER TERRACE,,,,,21.7,,0.022,4.7,,,0.021,,16.8,5,5,4,,,1,NORMAL
2023-01-22 05:00:00+00:00,RIVER TERRACE,,,,,23.9,,0.016,9.1,,,0.022,,21.7,5,6,4,,,1,NORMAL
2023-01-23 05:00:00+00:00,RIVER TERRACE,,,,,15.0,,0.022,3.8,,,0.016,,23.9,5,0,4,,,1,NORMAL
2023-01-24 05:00:00+00:00,RIVER TERRACE,,,,,30.0,,0.025,6.6,,,0.022,,15.0,5,1,4,,,1,NORMAL
2023-01-25 05:00:00+00:00,RIVER TERRACE,,,,,28.7,,0.014,10.3,,,0.025,,30.0,5,2,4,,,1,NORMAL
2023-01-26 05:00:00+00:00,RIVER TERRACE,,,,,24.6,,0.024,3.5,,,0.014,,28.7,5,3,4,,,1,NORMAL
2023-01-27 05:00:00+00:00,RIVER TERRACE,,,,,29.1,,0.028,5.0,,,0.024,,24.6,5,4,4,,,1,NORMAL
2023-01-28 05:00:00+00:00,RIVER TERRACE,,,,,30.6,,0.029,7.9,,,0.028,,29.1,5,5,4,,,1,NORMAL
2023-01-29 05:00:00+00:00,RIVER TERRACE,,,,,26.8,,0.029,10.0,,,0.029,,30.6,5,6,4,,,1,NORMAL
2023-01-30 05:00:00+00:00,RIVER TERRACE,,,,,27.8,,0.024,9.6,,,0.029,,26.8,5,0,4,,,1,NORMAL
2023-01-31 05:00:00+00:00,RIVER TERRACE,,,,,22.6,,0.018,7.4,,,0.024,,27.8,5,1,4,,,1,NORMAL
2023-02-01 05:00:00+00:00,RIVER TERRACE,,,,,28.7,,0.025,10.2,,,0.018,,22.6,5,2,4,,,1,NORMAL
2023-02-02 05:00:00+00:00,RIVER TERRACE,,,,,37.6,,,14.0,,,0.025,,28.7,5,3,4,,,1,NORMAL
2023-02-03 05:00:00+00:00,RIVER TERRACE,,,,,16.6,,0.033,4.7,,,,,37.6,5,4,4,,,1,NORMAL
2023-02-04 05:00:00+00:00,RIVER TERRACE,,,,,12.9,,0.032,3.5,,,0.033,,16.6,5,5,4,,,1,NORMAL
2023-02-05 05:00:00+00:00,RIVER TERRACE,,,,,9.2,,0.036,5.7,,,0.032,,12.9,5,6,4,,,1,NORMAL
2023-02-06 05:00:00+00:00,RIVER TERRACE,,,,,20.1,,0.03,7.5,,,0.036,,9.2,5,0,4,,,1,NORMAL
2023-02-07 05:00:00+00:00,RIVER TERRACE,,,,,34.4,,0.028,13.8,,,0.03,,20.1,5,1,4,,,1,NORMAL
2023-02-08 05:00:00+00:00,RIVER TERRACE,,,,,37.3,,0.032,12.3,,,0.028,,34.4,5,2,4,,,1,NORMAL
2023-02-09 05:00:00+00:00,RIVER TERRACE,,,,,37.4,,0.034,12.0,,,0.032,,37.3,5,3,4,,,1,NORMAL
2023-02-10 05:00:00+00:00,RIVER TERRACE,,,,,14.3,,0.036,5.3,,,0.034,,37.4,5,4,4,,,1,NORMAL
2023-02-11 05:00:00+00:00,RIVER TERRACE,,,,,15.1,,0.037,5.5,,,0.036,,14.3,5,5,4,,,1,NORMAL
2023-02-12 05:00:00+00:00,RIVER TERRACE,,,,,23.5,,0.027,9.2,,,0.037,,15.1,5,6,4,,,1,NORMAL
2023-02-13 05:00:00+00:00,RIVER TERRACE,,,,,30.6,,0.034,5.7,,,0.027,,23.5,5,0,4,,,1,NORMAL
2023-02-14 05:00:00+00:00,RIVER TERRACE,,,,,38.1,,0.036,7.0,,,0.034,,30.6,5,1,4,,,1,NORMAL
2023-02-15 05:00:00+00:00,RIVER TERRACE,,,,,15.3,,0.038,6.3,,,0.036,,38.1,5,2,4,,,1,NORMAL
2023-02-16 05:00:00+00:00,RIVER TERRACE,,,,,32.7,,0.015,11.3,,,0.038,,15.3,5,3,4,,,1,NORMAL
2023-02-17 05:00:00+00:00,RIVER TERRACE,,,,,25.2,,0.031,6.7,,,0.015,,32.7,5,4,4,,,1,NORMAL
2023-02-18 05:00:00+00:00,RIVER TERRACE,,,,,29.2,,0.034,5.6,,,0.031,,25.2,5,5,4,,,1,NORMAL
2023-02-19 05:00:00+00:00,RIVER TERRACE,,,,,28.1,,0.039,5.5,,,0.034,,29.2,5,6,4,,,1,NORMAL
2023-02-20 05:00:00+00:00,RIVER TERRACE,,,,,18.0,,0.028,7.0,,,0.039,,28.1,5,0,4,,,1,NORMAL
2023-02-21 05:00:00+00:00,RIVER TERRACE,,,,,28.9,,0.037,4.8,,,0.028,,18.0,5,1,4,,,1,NORMAL
2023-02-22 05:00:00+00:00,RIVER TERRACE,,,,,35.2,,0.026,6.6,,,0.037,,28.9,5,2,4,,,1,NORMAL
2023-02-23 05:00:00+00:00,RIVER TERRACE,,,,,32.2,,,8.9,,,0.026,,35.2,5,3,4,,,1,NORMAL
2023-02-24 05:00:00+00:00,RIVER TERRACE,,,,,16.5,,0.033,4.2,,,,,32.2,5,4,4,,,1,NORMAL
2023-02-25 05:00:00+00:00,RIVER TERRACE,,,,,25.7,,0.027,7.7,,,0.033,,16.5,5,5,4,,,1,NORMAL
2023-02-26 05:00:00+00:00,RIVER TERRACE,,,,,23.9,,0.026,8.6,,,0.027,,25.7,5,6,4,,,1,NORMAL
2023-02-27 05:00:00+00:00,RIVER TERRACE,,,,,47.0,,0.032,9.8,,,0.026,,23.9,5,0,4,,,1,NORMAL
2023-02-28 05:00:00+00:00,RIVER TERRACE,,,,,24.7,,0.027,7.3,,,0.032,,47.0,5,1,4,,,1,NORMAL
2023-03-01 05:00:00+00:00,RIVER TERRACE,,,,,31.9,,0.033,9.2,,,0.027,,24.7,5,2,4,,,1,NORMAL
2023-03-02 05:00:00+00:00,RIVER TERRACE,,,,,31.2,,0.034,9.0,,,0.033,,31.9,5,3,4,,,1,NORMAL
2023-03-03 05:00:00+00:00,RIVER TERRACE,,,,,31.2,,0.03,7.1,,,0.034,,31.2,5,4,4,,,1,NORMAL
2023-03-04 05:00:00+00:00,RIVER TERRACE,,,,,16.7,,0.039,1.6,,,0.03,,31.2,5,5,4,,,1,NORMAL
2023-03-05 05:00:00+00:00,RIVER TERRACE,,,,,26.1,,0.041,6.7,,,0.039,,16.7,5,6,4,,,1,NORMAL
2023-03-06 05:00:00+00:00,RIVER TERRACE,,,,,36.1,,0.038,8.9,,,0.041,,26.1,5,0,4,,,1,NORMAL
2023-03-07 05:00:00+00:00,RIVER TERRACE,,,,,15.5,,0.041,4.0,,,0.038,,36.1,5,1,4,,,1,NORMAL
2023-03-08 05:00:00+00:00,RIVER TERRACE,,,,,14.5,,0.036,3.3,,,0.041,,15.5,5,2,4,,,1,NORMAL
2023-03-09 05:00:00+00:00,RIVER TERRACE,,,,,24.8,,0.035,3.8,,,0.036,,14.5,5,3,4,,,1,NORMAL
2023-03-10 05:00:00+00:00,RIVER TERRACE,,,,,34.2,,0.029,7.8,,,0.035,,24.8,5,4,4,,,1,NORMAL
2023-03-11 05:00:00+00:00,RIVER TERRACE,,,,,12.7,,0.034,3.5,,,0.029,,34.2,5,5,4,,,1,NORMAL
2023-03-12 05:00:00+00:00,RIVER TERRACE,,,,,20.6,,0.029,6.8,,,0.034,,12.7,5,6,4,,,1,NORMAL
2023-03-13 04:00:00+00:00,RIVER TERRACE,,,,,26.3,,0.032,8.2,,,0.029,,20.6,4,0,4,,,1,NORMAL
2023-03-14 04:00:00+00:00,RIVER TERRACE,,,,,12.4,,0.034,4.3,,,0.032,,26.3,4,1,4,,,1,NORMAL
2023-03-15 04:00:00+00:00,RIVER TERRACE,,,,,18.1,,0.042,3.9,,,0.034,,12.4,4,2,4,,,1,NORMAL
2023-03-16 04:00:00+00:00,RIVER TERRACE,,,,,34.0,,0.045,6.1,,,0.042,,18.1,4,3,4,,,1,NORMAL
2023-03-17 04:00:00+00:00,RIVER TERRACE,,,,,20.9,,0.038,17.1,,,0.045,,34.0,4,4,4,,,1,NORMAL
2023-03-18 04:00:00+00:00,RIVER TERRACE,,,,,7.5,,0.041,3.7,,,0.038,,20.9,4,5,4,,,1,NORMAL
2023-03-19 04:00:00+00:00,RIVER TERRACE,,,,,16.6,,0.039,3.9,,,0.041,,7.5,4,6,4,,,1,NORMAL
2023-03-20 04:00:00+00:00,RIVER TERRACE,,,,,34.2,,0.039,8.0,,,0.039,,16.6,4,0,4,,,1,NORMAL
2023-03-21 04:00:00+00:00,RIVER TERRACE,,,,,38.6,,0.044,8.1,,,0.039,,34.2,4,1,4,,,1,NORMAL
2023-03-22 04:00:00+00:00,RIVER TERRACE,,,,,18.6,,0.047,7.3,,,0.044,,38.6,4,2,4,,,1,NORMAL
2023-03-23 04:00:00+00:00,RIVER TERRACE,,,,,12.9,,0.034,15.4,,,0.047,,18.6,4,3,4,,,1,NORMAL
2023-03-24 04:00:00+00:00,RIVER TERRACE,,,,,18.1,,0.031,6.0,,,0.034,,12.9,4,4,4,,,1,NORMAL
2023-03-25 04:00:00+00:00,RIVER TERRACE,,,,,12.4,,0.026,6.7,,,0.031,,18.1,4,5,4,,,1,NORMAL
2023-03-26 04:00:00+00:00,RIVER TERRACE,,,,,29.2,,0.046,5.0,,,0.026,,12.4,4,6,4,,,1,NORMAL
2023-03-27 04:00:00+00:00,RIVER TERRACE,,,,,32.3,,0.032,11.9,,,0.046,,29.2,4,0,4,,,1,NORMAL
2023-03-28 04:00:00+00:00,RIVER TERRACE,,,,,33.8,,0.042,5.5,,,0.032,,32.3,4,1,4,,,1,NORMAL
2023-03-29 04:00:00+00:00,RIVER TERRACE,,,,,33.1,,0.046,6.3,,,0.042,,33.8,4,2,4,,,1,NORMAL
2023-03-30 04:00:00+00:00,RIVER TERRACE,,,,,19.5,,0.045,4.7,,,0.046,,33.1,4,3,4,,,1,NORMAL
2023-03-31 04:00:00+00:00,RIVER TERRACE,,,,,15.9,,0.043,7.6,,,0.045,,19.5,4,4,4,,,1,NORMAL
2023-04-01 04:00:00+00:00,RIVER TERRACE,,,,,12.6,,0.038,5.9,,,0.043,,15.9,4,5,4,,,1,NORMAL
2023-04-02 04:00:00+00:00,RIVER TERRACE,,,,,31.7,,0.045,4.0,,,0.038,,12.6,4,6,4,,,1,NORMAL
2023-04-03 04:00:00+00:00,RIVER TERRACE,,,,,37.7,,0.042,8.2,,,0.045,,31.7,4,0,4,,,1,NORMAL
2023-04-04 04:00:00+00:00,RIVER TERRACE,,,,,24.9,,0.044,8.2,,,0.042,,37.7,4,1,4,,,1,NORMAL
2023-04-05 04:00:00+00:00,RIVER TERRACE,,,,,23.8,,0.032,12.5,,,0.044,,24.9,4,2,4,,,1,NORMAL
2023-04-06 04:00:00+00:00,RIVER TERRACE,,,,,27.5,,0.041,8.2,,,0.032,,23.8,4,3,4,,,1,NORMAL
2023-04-07 04:00:00+00:00,RIVER TERRACE,,,,,18.1,,0.037,4.8,,,0.041,,27.5,4,4,4,,,1,NORMAL
2023-04-08 04:00:00+00:00,RIVER TERRACE,,,,,18.5,,0.044,6.4,,,0.037,,18.1,4,5,4,,,1,NORMAL
2023-04-09 04:00:00+00:00,RIVER TERRACE,,,,,25.1,,0.049,8.3,,,0.044,,18.5,4,6,4,,,1,NORMAL
2023-04-10 04:00:00+00:00,RIVER TERRACE,,,,,31.8,,0.051,6.5,,,0.049,,25.1,4,0,4,,,1,NORMAL
2023-04-11 04:00:00+00:00,RIVER TERRACE,,,,,34.8,,0.046,7.2,,,0.051,,31.8,4,1,4,,,1,NORMAL
2023-04-12 04:00:00+00:00,RIVER TERRACE,,,,,33.1,,0.048,9.6,,,0.046,,34.8,4,2,4,,,1,NORMAL
2023-04-13 04:00:00+00:00,RIVER TERRACE,,,,,32.3,,0.057,11.5,,,0.048,,33.1,4,3,4,,,1,NORMAL
2023-04-14 04:00:00+00:00,RIVER TERRACE,,,,,18.0,,0.036,11.8,,,0.057,,32.3,4,4,4,,,1,NORMAL
2023-04-15 04:00:00+00:00,RIVER TERRACE,,,,,17.6,,0.029,7.0,,,0.036,,18.0,4,5,4,,,1,NORMAL
2023-04-16 04:00:00+00:00,RIVER TERRACE,,,,,16.1,,0.038,9.2,,,0.029,,17.6,4,6,4,,,1,NORMAL
2023-04-17 04:00:00+00:00,RIVER TERRACE,,,,,6.5,,0.041,4.0,,,0.038,,16.1,4,0,4,,,1,NORMAL
2023-04-18 04:00:00+00:00,RIVER TERRACE,,,,,16.5,,0.05,4.7,,,0.041,,6.5,4,1,4,,,1,NORMAL
2023-04-19 04:00:00+00:00,RIVER TERRACE,,,,,34.5,,0.053,9.3,,,0.05,,16.5,4,2,4,,,1,NORMAL
2023-04-20 04:00:00+00:00,RIVER TERRACE,,,,,32.6,,0.047,14.0,,,0.053,,34.5,4,3,4,,,1,NORMAL
2023-04-21 04:00:00+00:00,RIVER TERRACE,,,,,28.4,,0.052,16.9,,,0.047,,32.6,4,4,4,,,1,NORMAL
2023-04-22 04:00:00+00:00,RIVER TERRACE,,,,,12.0,,0.036,12.4,,,0.052,,28.4,4,5,4,,,1,NORMAL
2023-04-23 04:00:00+00:00,RIVER TERRACE,,,,,9.2,,0.036,5.5,,,0.036,,12.0,4,6,4,,,1,NORMAL
2023-04-24 04:00:00+00:00,RIVER TERRACE,,,,,13.0,,0.039,5.6,,,0.036,,9.2,4,0,4,,,1,NORMAL
2023-04-25 04:00:00+00:00,RIVER TERRACE,,,,,27.3,,0.041,7.0,,,0.039,,13.0,4,1,4,,,1,NORMAL
2023-04-26 04:00:00+00:00,RIVER TERRACE,,,,,27.9,,0.041,9.8,,,0.041,,27.3,4,2,4,,,1,NORMAL
2023-04-27 04:00:00+00:00,RIVER TERRACE,,,,,23.1,,0.038,11.3,,,0.041,,27.9,4,3,4,,,1,NORMAL
2023-04-28 04:00:00+00:00,RIVER TERRACE,,,,,13.4,,0.03,5.9,,,0.038,,23.1,4,4,4,,,1,NORMAL
2023-04-29 04:00:00+00:00,RIVER TERRACE,,,,,9.5,,0.03,3.7,,,0.03,,13.4,4,5,4,,,1,NORMAL
2023-04-30 04:00:00+00:00,RIVER TERRACE,,,,,8.4,,0.03,4.6,,,0.03,,9.5,4,6,4,,,1,NORMAL
2023-05-01 04:00:00+00:00,RIVER TERRACE,,,,,12.1,,0.03,3.2,,,0.03,,8.4,4,0,4,,,1,NORMAL
2023-05-02 04:00:00+00:00,RIVER TERRACE,,,,,12.6,,0.022,3.2,,,0.03,,12.1,4,1,4,,,1,NORMAL
2023-05-03 04:00:00+00:00,RIVER TERRACE,,,,,20.5,,0.024,2.5,,,0.022,,12.6,4,2,4,,,1,NORMAL
2023-05-04 04:00:00+00:00,RIVER TERRACE,,,,,12.4,,0.026,2.5,,,0.024,,20.5,4,3,4,,,1,NORMAL
2023-05-05 04:00:00+00:00,RIVER TERRACE,,,,,25.0,,0.033,4.7,,,0.026,,12.4,4,4,4,,,1,NORMAL
2023-05-06 04:00:00+00:00,RIVER TERRACE,,,,,23.3,,0.04,8.5,,,0.033,,25.0,4,5,4,,,1,NORMAL
2023-05-07 04:00:00+00:00,RIVER TERRACE,,,,,19.5,,0.033,10.0,,,0.04,,23.3,4,6,4,,,1,NORMAL
2023-05-08 04:00:00+00:00,RIVER TERRACE,,,,,18.3,,0.04,10.5,,,0.033,,19.5,4,0,4,,,1,NORMAL
2023-05-09 04:00:00+00:00,RIVER TERRACE,,,,,26.2,,0.029,7.5,,,0.04,,18.3,4,1,4,,,1,NORMAL
2023-05-10 04:00:00+00:00,RIVER TERRACE,,,,,29.9,,0.038,9.0,,,0.029,,26.2,4,2,4,,,1,NORMAL
2023-05-11 04:00:00+00:00,RIVER TERRACE,,,,,25.2,,0.048,13.0,,,0.038,,29.9,4,3,4,,,1,NORMAL
2023-05-12 04:00:00+00:00,RIVER TERRACE,,,,,20.6,,0.052,16.2,,,0.048,,25.2,4,4,4,,,1,NORMAL
2023-05-13 04:00:00+00:00,RIVER TERRACE,,,,,20.2,,0.036,14.5,,,0.052,,20.6,4,5,4,,,1,NORMAL
2023-05-14 04:00:00+00:00,RIVER TERRACE,,,,,19.7,,0.042,9.9,,,0.036,,20.2,4,6,4,,,1,NORMAL
2023-05-15 04:00:00+00:00,RIVER TERRACE,,,,,14.7,,0.042,7.1,,,0.042,,19.7,4,0,4,,,1,NORMAL
2023-05-16 04:00:00+00:00,RIVER TERRACE,,,,,14.2,,0.04,10.0,,,0.042,,14.7,4,1,4,,,1,NORMAL
2023-05-17 04:00:00+00:00,RIVER TERRACE,,,,,15.2,,0.041,7.2,,,0.04,,14.2,4,2,4,,,1,NORMAL
2023-05-18 04:00:00+00:00,RIVER TERRACE,,,,,18.0,,0.041,5.2,,,0.041,,15.2,4,3,4,,,1,NORMAL
2023-05-19 04:00:00+00:00,RIVER TERRACE,,,,,21.2,,0.039,6.9,,,0.041,,18.0,4,4,4,,,1,NORMAL
2023-05-20 04:00:00+00:00,RIVER TERRACE,,,,,15.4,,0.036,6.7,,,0.039,,21.2,4,5,4,,,1,NORMAL
2023-05-21 04:00:00+00:00,RIVER TERRACE,,,,,21.5,,0.038,11.6,,,0.036,,15.4,4,6,4,,,1,NORMAL
2023-05-22 04:00:00+00:00,RIVER TERRACE,,,,,20.6,,0.04,13.7,,,0.038,,21.5,4,0,4,,,1,NORMAL
2023-05-23 04:00:00+00:00,RIVER TERRACE,,,,,19.4,,0.035,14.5,,,0.04,,20.6,4,1,4,,,1,NORMAL
2023-05-24 04:00:00+00:00,RIVER TERRACE,,,,,19.1,,0.051,12.0,,,0.035,,19.4,4,2,4,,,1,NORMAL
2023-05-25 04:00:00+00:00,RIVER TERRACE,,,,,17.7,,0.041,6.5,,,0.051,,19.1,4,3,4,,,1,NORMAL
2023-05-26 04:00:00+00:00,RIVER TERRACE,,,,,20.9,,0.045,7.1,,,0.041,,17.7,4,4,4,,,1,NORMAL
2023-05-27 04:00:00+00:00,RIVER TERRACE,,,,,19.0,,0.043,6.6,,,0.045,,20.9,4,5,4,,,1,NORMAL
2023-05-28 04:00:00+00:00,RIVER TERRACE,,,,,16.8,,0.033,7.0,,,0.043,,19.0,4,6,4,,,1,NORMAL
2023-05-29 04:00:00+00:00,RIVER TERRACE,,,,,8.5,,0.026,7.0,,,0.033,,16.8,4,0,4,,,1,NORMAL
2023-05-30 04:00:00+00:00,RIVER TERRACE,,,,,11.9,,0.033,15.1,,,0.026,,8.5,4,1,4,,,1,NORMAL
2023-05-31 04:00:00+00:00,RIVER TERRACE,,,,,26.7,,0.027,19.8,,,0.033,,11.9,4,2,4,,,1,NORMAL
2023-06-01 04:00:00+00:00,RIVER TERRACE,,,,,28.9,,0.057,28.7,,,0.027,,26.7,4,3,4,,,1,NORMAL
2023-06-02 04:00:00+00:00,RIVER TERRACE,,,,,33.8,,0.062,27.8,,,0.057,,28.9,4,4,4,,,-1,🚨 ALERT
2023-06-03 04:00:00+00:00,RIVER TERRACE,,,,,17.9,,0.037,14.7,,,0.062,,33.8,4,5,4,,,1,NORMAL
2023-06-04 04:00:00+00:00,RIVER TERRACE,,,,,,,0.032,7.3,,,0.037,,17.9,4,6,4,,,1,NORMAL
2023-06-05 04:00:00+00:00,RIVER TERRACE,,,,,28.7,,0.039,7.6,,,0.032,,,4,0,4,,,1,NORMAL
2023-06-06 04:00:00+00:00,RIVER TERRACE,,,,,28.3,,0.052,27.1,,,0.039,,28.7,4,1,4,,,1,NORMAL
2023-06-07 04:00:00+00:00,RIVER TERRACE,,,,,27.0,,0.055,69.4,,,0.052,,28.3,4,2,4,,,-1,🚨 ALERT
2023-06-08 04:00:00+00:00,RIVER TERRACE,,,,,20.3,,0.053,107.0,,,0.055,,27.0,4,3,4,,,-1,🚨 ALERT
2023-06-09 04:00:00+00:00,RIVER TERRACE,,,,,21.3,,0.034,18.3,,,0.053,,20.3,4,4,4,,,1,NORMAL
2023-06-10 04:00:00+00:00,RIVER TERRACE,,,,,17.1,,0.044,16.0,,,0.034,,21.3,4,5,4,,,1,NORMAL
2023-06-11 04:00:00+00:00,RIVER TERRACE,,,,,,,0.049,22.3,,,0.044,,17.1,4,6,4,,,1,NORMAL
2023-06-12 04:00:00+00:00,RIVER TERRACE,,,,,5.0,,0.036,12.1,,,0.049,,,4,0,4,,,1,NORMAL
2023-06-13 04:00:00+00:00,RIVER TERRACE,,,,,18.2,,0.046,8.3,,,0.036,,5.0,4,1,4,,,1,NORMAL
2023-06-14 04:00:00+00:00,RIVER TERRACE,,,,,17.1,,0.041,8.0,,,0.046,,18.2,4,2,4,,,1,NORMAL
2023-06-15 04:00:00+00:00,RIVER TERRACE,,,,,30.8,,0.055,7.6,,,0.041,,17.1,4,3,4,,,1,NORMAL
2023-06-16 04:00:00+00:00,RIVER TERRACE,,,,,31.6,,0.048,13.7,,,0.055,,30.8,4,4,4,,,1,NORMAL
2023-06-17 04:00:00+00:00,RIVER TERRACE,,,,,5.1,,0.038,20.8,,,0.048,,31.6,4,5,4,,,1,NORMAL
2023-06-18 04:00:00+00:00,RIVER TERRACE,,,,,20.7,,0.053,17.2,,,0.038,,5.1,4,6,4,,,1,NORMAL
2023-06-19 04:00:00+00:00,RIVER TERRACE,,,,,25.4,,0.045,22.1,,,0.053,,20.7,4,0,4,,,1,NORMAL
2023-06-20 04:00:00+00:00,RIVER TERRACE,,,,,10.0,,0.032,16.8,,,0.045,,25.4,4,1,4,,,1,NORMAL
2023-06-21 04:00:00+00:00,RIVER TERRACE,,,,,9.3,,0.02,4.6,,,0.032,,10.0,4,2,4,,,1,NORMAL
2023-06-22 04:00:00+00:00,RIVER TERRACE,,,,,8.8,,0.015,3.3,,,0.02,,9.3,4,3,4,,,1,NORMAL
2023-06-23 04:00:00+00:00,RIVER TERRACE,,,,,9.9,,0.016,5.3,,,0.015,,8.8,4,4,4,,,1,NORMAL
2023-06-24 04:00:00+00:00,RIVER TERRACE,,,,,10.5,,0.028,6.0,,,0.016,,9.9,4,5,4,,,1,NORMAL
2023-06-25 04:00:00+00:00,RIVER TERRACE,,,,,11.4,,0.03,5.8,,,0.028,,10.5,4,6,4,,,1,NORMAL
2023-06-26 04:00:00+00:00,RIVER TERRACE,,,,,6.9,,0.04,12.6,,,0.03,,11.4,4,0,4,,,1,NORMAL
2023-06-27 04:00:00+00:00,RIVER TERRACE,,,,,14.4,,0.035,4.1,,,0.04,,6.9,4,1,4,,,1,NORMAL
2023-06-28 04:00:00+00:00,RIVER TERRACE,,,,,8.5,,0.04,36.7,,,0.035,,14.4,4,2,4,,,1,NORMAL
2023-06-29 04:00:00+00:00,RIVER TERRACE,,,,,24.9,,0.073,79.1,,,0.04,,8.5,4,3,4,,,-1,🚨 ALERT
2023-06-30 04:00:00+00:00,RIVER TERRACE,,,,,8.8,,0.039,37.5,,,0.073,,24.9,4,4,4,,,1,NORMAL
2023-07-01 04:00:00+00:00,RIVER TERRACE,,,,,8.8,,0.034,29.7,,,0.039,,8.8,4,5,4,,,1,NORMAL
2023-07-02 04:00:00+00:00,RIVER TERRACE,,,,,8.3,,0.025,13.5,,,0.034,,8.8,4,6,4,,,1,NORMAL
2023-07-03 04:00:00+00:00,RIVER TERRACE,,,,,10.0,,0.038,9.6,,,0.025,,8.3,4,0,4,,,1,NORMAL
2023-07-04 04:00:00+00:00,RIVER TERRACE,,,,,20.2,,0.034,6.8,,,0.038,,10.0,4,1,4,,,1,NORMAL
2023-07-05 04:00:00+00:00,RIVER TERRACE,,,,,18.1,,0.04,12.3,,,0.034,,20.2,4,2,4,,,1,NORMAL
2023-07-06 04:00:00+00:00,RIVER TERRACE,,,,,18.5,,0.037,14.4,,,0.04,,18.1,4,3,4,,,1,NORMAL
2023-07-07 04:00:00+00:00,RIVER TERRACE,,,,,18.4,,0.038,12.8,,,0.037,,18.5,4,4,4,,,1,NORMAL
2023-07-08 04:00:00+00:00,RIVER TERRACE,,,,,13.9,,0.043,12.4,,,0.038,,18.4,4,5,4,,,1,NORMAL
2023-07-09 04:00:00+00:00,RIVER TERRACE,,,,,8.6,,0.029,7.8,,,0.043,,13.9,4,6,4,,,1,NORMAL
2023-07-10 04:00:00+00:00,RIVER TERRACE,,,,,20.5,,0.042,7.0,,,0.029,,8.6,4,0,4,,,1,NORMAL
2023-07-11 04:00:00+00:00,RIVER TERRACE,,,,,19.0,,0.058,10.0,,,0.042,,20.5,4,1,4,,,1,NORMAL
2023-07-12 04:00:00+00:00,RIVER TERRACE,,,,,19.4,,0.054,12.7,,,0.058,,19.0,4,2,4,,,1,NORMAL
2023-07-13 04:00:00+00:00,RIVER TERRACE,,,,,9.1,,0.044,12.0,,,0.054,,19.4,4,3,4,,,1,NORMAL
2023-07-14 04:00:00+00:00,RIVER TERRACE,,,,,10.6,,0.04,5.8,,,0.044,,9.1,4,4,4,,,1,NORMAL
2023-07-15 04:00:00+00:00,RIVER TERRACE,,,,,11.0,,0.027,10.0,,,0.04,,10.6,4,5,4,,,1,NORMAL
2023-07-16 04:00:00+00:00,RIVER TERRACE,,,,,11.9,,0.025,7.2,,,0.027,,11.0,4,6,4,,,1,NORMAL
2023-07-17 04:00:00+00:00,RIVER TERRACE,,,,,14.1,,0.059,33.9,,,0.025,,11.9,4,0,4,,,1,NORMAL
2023-07-18 04:00:00+00:00,RIVER TERRACE,,,,,12.9,,0.058,24.0,,,0.059,,14.1,4,1,4,,,1,NORMAL
2023-07-19 04:00:00+00:00,RIVER TERRACE,,,,,15.4,,0.046,15.0,,,0.058,,12.9,4,2,4,,,1,NORMAL
2023-07-20 04:00:00+00:00,RIVER TERRACE,,,,,11.2,,0.058,17.2,,,0.046,,15.4,4,3,4,,,1,NORMAL
2023-07-21 04:00:00+00:00,RIVER TERRACE,,,,,11.8,,0.045,7.1,,,0.058,,11.2,4,4,4,,,1,NORMAL
2023-07-22 04:00:00+00:00,RIVER TERRACE,,,,,9.3,,0.036,6.4,,,0.045,,11.8,4,5,4,,,1,NORMAL
2023-07-23 04:00:00+00:00,RIVER TERRACE,,,,,19.0,,0.038,9.9,,,0.036,,9.3,4,6,4,,,1,NORMAL
2023-07-24 04:00:00+00:00,RIVER TERRACE,,,,,11.4,,0.035,7.2,,,0.038,,19.0,4,0,4,,,1,NORMAL
2023-07-25 04:00:00+00:00,RIVER TERRACE,,,,,10.1,,0.039,10.3,,,0.035,,11.4,4,1,4,,,1,NORMAL
2023-07-26 04:00:00+00:00,RIVER TERRACE,,,,,19.6,,0.048,12.2,,,0.039,,10.1,4,2,4,,,1,NORMAL
2023-07-27 04:00:00+00:00,RIVER TERRACE,,,,,17.3,,0.039,16.0,,,0.048,,19.6,4,3,4,,,1,NORMAL
2023-07-28 04:00:00+00:00,RIVER TERRACE,,,,,19.1,,0.046,14.5,,,0.039,,17.3,4,4,4,,,1,NORMAL
2023-07-29 04:00:00+00:00,RIVER TERRACE,,,,,8.8,,0.034,7.1,,,0.046,,19.1,4,5,4,,,1,NORMAL
2023-07-30 04:00:00+00:00,RIVER TERRACE,,,,,8.5,,0.033,4.5,,,0.034,,8.8,4,6,4,,,1,NORMAL
